version,id,assetId,isDifferent,isUnlockedByDefault,isAccessable
3,314,375,FALSE,FALSE,TRUE
3,315,376,FALSE,FALSE,TRUE
2,0,101,TRUE,TRUE,TRUE
2,1,102,TRUE,TRUE,TRUE
2,2,103,TRUE,TRUE,TRUE
2,3,104,FALSE,FALSE,TRUE
2,4,105,FALSE,FALSE,TRUE
2,5,106,FALSE,FALSE,TRUE
2,6,107,FALSE,FALSE,TRUE
2,7,108,FALSE,FALSE,TRUE
2,8,109,FALSE,FALSE,TRUE
2,9,110,FALSE,FALSE,TRUE
2,10,111,FALSE,FALSE,TRUE
2,11,112,FALSE,FALSE,TRUE
2,12,113,FALSE,FALSE,TRUE
2,13,114,FALSE,FALSE,TRUE
2,14,115,FALSE,FALSE,TRUE
2,15,116,FALSE,FALSE,TRUE
2,16,117,FALSE,FALSE,TRUE
2,17,118,FALSE,FALSE,TRUE
2,18,119,FALSE,FALSE,TRUE
2,19,120,FALSE,FALSE,TRUE
2,20,121,FALSE,FALSE,TRUE
2,21,122,FALSE,FALSE,TRUE
2,22,123,FALSE,FALSE,TRUE
2,23,124,FALSE,FALSE,TRUE
2,24,125,FALSE,FALSE,TRUE
2,25,126,FALSE,FALSE,TRUE
2,26,127,FALSE,FALSE,TRUE
2,27,128,FALSE,FALSE,TRUE
2,28,129,FALSE,FALSE,TRUE
2,29,130,FALSE,FALSE,TRUE
2,30,131,FALSE,FALSE,TRUE
2,31,0,FALSE,FALSE,TRUE
2,32,1,FALSE,FALSE,TRUE
2,33,2,FALSE,FALSE,TRUE
2,34,3,FALSE,FALSE,TRUE
2,35,4,FALSE,FALSE,TRUE
2,36,5,FALSE,FALSE,TRUE
2,37,6,FALSE,FALSE,TRUE
2,38,7,FALSE,FALSE,TRUE
2,39,8,FALSE,FALSE,TRUE
2,40,9,FALSE,FALSE,TRUE
2,41,10,FALSE,FALSE,TRUE
2,42,11,FALSE,FALSE,TRUE
2,43,12,FALSE,FALSE,TRUE
2,44,13,FALSE,FALSE,TRUE
2,45,14,FALSE,FALSE,TRUE
2,46,15,FALSE,FALSE,TRUE
2,47,16,TRUE,FALSE,TRUE
2,48,17,TRUE,FALSE,TRUE
2,49,18,FALSE,FALSE,FALSE
2,50,19,FALSE,FALSE,FALSE
2,51,20,FALSE,FALSE,FALSE
2,52,21,TRUE,FALSE,FALSE
2,53,22,TRUE,FALSE,FALSE
2,54,23,TRUE,FALSE,FALSE
2,55,90,TRUE,FALSE,FALSE
2,56,91,TRUE,FALSE,FALSE
2,57,92,TRUE,FALSE,FALSE
2,58,93,TRUE,FALSE,FALSE
2,59,94,TRUE,FALSE,FALSE
2,60,132,FALSE,FALSE,TRUE
2,61,133,FALSE,FALSE,TRUE
2,62,134,FALSE,FALSE,TRUE
2,63,135,FALSE,FALSE,TRUE
2,64,136,FALSE,FALSE,TRUE
2,65,137,FALSE,FALSE,TRUE
2,66,24,FALSE,FALSE,TRUE
2,67,25,FALSE,FALSE,TRUE
2,68,138,FALSE,FALSE,TRUE
2,69,139,FALSE,FALSE,TRUE
2,70,140,FALSE,FALSE,TRUE
2,71,141,FALSE,FALSE,TRUE
2,72,142,FALSE,FALSE,TRUE
2,73,143,FALSE,FALSE,TRUE
2,74,144,FALSE,FALSE,TRUE
2,75,145,FALSE,FALSE,TRUE
2,76,146,FALSE,FALSE,TRUE
2,77,147,FALSE,FALSE,TRUE
2,78,148,FALSE,FALSE,TRUE
2,79,149,FALSE,FALSE,TRUE
2,80,150,FALSE,FALSE,TRUE
2,81,151,FALSE,FALSE,TRUE
2,82,152,FALSE,FALSE,TRUE
2,83,153,FALSE,FALSE,TRUE
2,84,154,FALSE,FALSE,TRUE
2,85,155,FALSE,FALSE,TRUE
2,86,156,FALSE,FALSE,TRUE
2,87,157,FALSE,FALSE,TRUE
2,88,158,FALSE,FALSE,TRUE
2,89,159,FALSE,FALSE,TRUE
2,90,160,FALSE,FALSE,TRUE
2,91,161,FALSE,FALSE,TRUE
2,92,162,FALSE,FALSE,TRUE
2,93,163,FALSE,FALSE,TRUE
2,94,164,FALSE,FALSE,TRUE
2,95,165,FALSE,FALSE,TRUE
2,96,166,FALSE,FALSE,TRUE
2,97,167,FALSE,FALSE,TRUE
2,98,168,FALSE,FALSE,TRUE
2,99,169,FALSE,FALSE,TRUE
2,100,170,FALSE,FALSE,TRUE
2,101,171,FALSE,FALSE,TRUE
2,102,172,FALSE,FALSE,TRUE
2,103,173,FALSE,FALSE,TRUE
2,104,174,FALSE,FALSE,TRUE
2,105,175,FALSE,FALSE,TRUE
2,106,176,FALSE,FALSE,TRUE
2,107,177,FALSE,FALSE,TRUE
2,108,178,FALSE,FALSE,TRUE
2,109,179,FALSE,FALSE,TRUE
